Confirmed,Deaths,Recovered,Active,Date
8548,307,4738,3503,2020-06-02
8795,310,4863,3622,2020-06-03
9018,315,5009,3694,2020-06-04
9247,323,5240,3684,2020-06-05
9511,331,5450,3730,2020-06-06
9700,341,5638,3721,2020-06-07
9807,353,5738,3716,2020-06-08
10025,365,5797,3863,2020-06-09
10321,371,5930,4020,2020-06-10
10727,375,6072,4280,2020-06-11
11093,385,6229,4479,2020-06-12
11459,398,6421,4640,2020-06-13
11740,406,6623,4711,2020-06-14
11879,411,6794,4674,2020-06-15
12254,423,6901,4930,2020-06-16
12732,433,7077,5222,2020-06-17
13106,444,7252,5410,2020-06-18
13556,450,7525,5581,2020-06-19
13953,464,7745,5744,2020-06-20
14200,473,7896,5831,2020-06-21
14363,480,8019,5864,2020-06-22
14714,490,8212,6012,2020-06-23
15078,495,8400,6183,2020-06-24
15453,502,8599,6352,2020-06-25
15776,515,8765,6496,2020-06-26
16080,521,8963,6596,2020-06-27
16250,530,9081,6639,2020-06-28
16357,536,9229,6592,2020-06-29
16613,545,9382,6686,2020-06-30
16898,549,9594,6755,2020-07-01
17150,560,9846,6744,2020-07-02
17445,572,10093,6780,2020-07-03
17672,580,10396,6696,2020-07-04
17814,585,10718,6511,2020-07-05
17906,592,11047,6267,2020-07-06
18141,603,11241,6297,2020-07-07
18471,614,11549,6308,2020-07-08
18666,624,11936,6106,2020-07-09
18924,635,12188,6101,2020-07-10
19208,640,12456,6112,2020-07-11
19382,642,12667,6073,2020-07-12
19439,649,12793,5997,2020-07-13
19708,655,13033,6020,2020-07-14
20040,659,13298,6083,2020-07-15
20264,666,13640,5958,2020-07-16
20494,675,13913,5906,2020-07-17
20794,680,14183,5931,2020-07-18
20980,684,14376,5920,2020-07-19
21115,695,14467,5953,2020-07-20
21442,707,14599,6136,2020-07-21
21798,712,14856,6230,2020-07-22
22105,719,15174,6212,2020-07-23
22483,726,15407,6350,2020-07-24
22828,732,15608,6488,2020-07-25
23034,735,15909,6390,2020-07-26
23154,748,16154,6252,2020-07-27
23521,753,16462,6306,2020-07-28
23947,759,16785,6403,2020-07-29
24343,771,17040,6532,2020-07-30
24733,778,17269,6686,2020-07-31
25113,788,17571,6754,2020-08-01
25362,791,17816,6755,2020-08-02
25482,800,17942,6740,2020-08-03
25814,810,18167,6837,2020-08-04
26222,823,18167,7232,2020-08-05
26628,828,18676,7124,2020-08-06
26990,835,18918,7237,2020-08-07
27443,841,19100,7502,2020-08-08
27660,845,19300,7515,2020-08-09
27841,850,19300,7691,2020-08-10
28223,857,19740,7626,2020-08-11
28697,863,19998,7836,2020-08-12
29087,878,20276,7933,2020-08-13
29483,884,20556,8043,2020-08-14
29905,895,20908,8102,2020-08-15
30183,896,21220,8067,2020-08-16
30377,908,21220,8249,2020-08-17
30789,908,21885,7996,2020-08-18
31415,914,21885,8616,2020-08-19
31937,921,21885,9131,2020-08-20
32484,929,22683,8872,2020-08-21
33072,935,22683,9454,2020-08-22
33478,940,22683,9855,2020-08-23
33828,945,23570,9313,2020-08-24
34358,960,23869,9529,2020-08-25
34982,967,24156,9859,2020-08-26
35546,977,24156,10413,2020-08-27
35904,981,24156,10767,2020-08-28
36404,990,25139,10275,2020-08-29
36700,992,25139,10569,2020-08-30
36920,995,25872,10053,2020-08-31
37208,1008,25872,10328,2020-09-01
37740,1024,26189,10527,2020-09-02
38372,1036,27017,10319,2020-09-03
38906,1047,27017,10842,2020-09-04
39473,1063,27799,10611,2020-09-05
39797,1063,27799,10935,2020-09-06
40055,1074,27799,11182,2020-09-07
40556,1087,28578,10891,2020-09-08
41144,1096,28962,11086,2020-09-09
41704,1106,28962,11636,2020-09-10
42183,1114,30437,10632,2020-09-11
42714,1117,30437,11160,2020-09-12
42978,1123,30437,11418,2020-09-13
43207,1129,30437,11641,2020-09-14
43734,1143,32293,10298,2020-09-15
44361,1159,32732,10470,2020-09-16
44983,1170,33239,10574,2020-09-17
45648,1186,33734,10728,2020-09-18
46336,1201,34236,10899,2020-09-19
46596,1203,34236,11157,2020-09-20
46796,1211,35018,10567,2020-09-21
47446,1230,35542,10674,2020-09-22
48232,1244,36071,10917,2020-09-23
48953,1252,36643,11058,2020-09-24
49666,1264,37023,11379,2020-09-25
50534,1279,37440,11815,2020-09-26
50875,1287,37842,11746,2020-09-27
51194,1301,38217,11676,2020-09-28
52029,1310,38579,12140,2020-09-29
53042,1320,38997,12725,2020-09-30
54064,1336,39499,13229,2020-10-01
55016,1344,40002,13670,2020-10-02
55888,1353,40475,14060,2020-10-03
56579,1366,40955,14258,2020-10-04
56901,1375,41467,14059,2020-10-05
57732,1389,41938,14405,2020-10-06
58794,1406,42480,14908,2020-10-07
59915,1424,43008,15483,2020-10-08
60833,1442,43489,15902,2020-10-09
61762,1458,43982,16322,2020-10-10
62151,1461,44357,16333,2020-10-11
62618,1478,44728,16412,2020-10-12
63275,1495,45102,16678,2020-10-13
64424,1514,45545,17365,2020-10-14
65076,1530,46010,17536,2020-10-15
65860,1549,46543,17768,2020-10-16
66652,1569,47230,17853,2020-10-17
67050,1584,47842,17624,2020-10-18
67302,1600,48493,17209,2020-10-19
67958,1617,49083,17258,2020-10-20
68791,1630,49702,17459,2020-10-21
69568,1641,50422,17505,2020-10-22
70256,1654,51102,17500,2020-10-23
71089,1669,51719,17701,2020-10-24
71503,1685,52290,17528,2020-10-25
71811,1700,52730,17381,2020-10-26
72460,1710,53201,17549,2020-10-27
73321,1729,53816,17776,2020-10-28
74233,1747,54495,17991,2020-10-29
75201,1766,55190,18245,2020-10-30
76040,1785,55782,18473,2020-10-31
76582,1800,56312,18470,2020-11-01
76777,1818,56875,18084,2020-11-02
77487,1838,57402,18247,2020-11-03
78507,1851,58292,18364,2020-11-04
79566,1866,59220,18480,2020-11-05
80501,1882,60220,18399,2020-11-06
81675,1891,61314,18470,2020-11-07
82346,1893,62508,17945,2020-11-08
82677,1912,63646,17119,2020-11-09
83592,1930,64826,16836,2020-11-10
84707,1950,66115,16642,2020-11-11
86038,1969,67270,16799,2020-11-12
87361,1987,68392,16982,2020-11-13
88772,2006,69526,17240,2020-11-14
89279,2019,70812,16448,2020-11-15
89843,2035,71874,15934,2020-11-16
90912,2054,73059,15799,2020-11-17
92519,2072,74229,16218,2020-11-18
93961,2091,75530,16340,2020-11-19
95383,2111,76880,16392,2020-11-20
96689,2130,78112,16447,2020-11-21
97941,2149,79556,16236,2020-11-22
98418,2169,80882,15367,2020-11-23
99633,2188,82335,15110,2020-11-24
101203,2209,83789,15205,2020-11-25
102894,2229,90485,10180,2020-11-26
104140,2250,91797,10093,2020-11-27
105852,2269,93028,10555,2020-11-28
107017,2290,94586,10141,2020-11-29
107364,2304,95354,9706,2020-11-30
108863,2323,95918,10622,2020-12-01
110580,2343,96711,11526,2020-12-02
112307,2363,97549,12395,2020-12-03
113829,2384,98276,13169,2020-12-04
115557,2403,99606,13548,2020-12-05
116365,2419,101244,12702,2020-12-06
117495,2438,101938,13119,2020-12-07
119204,2460,102565,14179,2020-12-08
120970,2481,103973,14516,2020-12-09
122685,2500,105238,14947,2020-12-10
124264,2521,106471,15272,2020-12-11
125723,2547,107733,15443,2020-12-12
126518,2572,108901,15045,2020-12-13
127253,2598,110179,14476,2020-12-14
128656,2625,111314,14717,2020-12-15
130329,2650,112677,15002,2020-12-16
131919,2674,114230,15015,2020-12-17
133360,2700,115612,15048,2020-12-18
134578,2727,117002,14849,2020-12-19
135207,2752,118635,13820,2020-12-20
135910,2777,120015,13118,2020-12-21
136931,2803,121402,12726,2020-12-22
138213,2825,122614,12774,2020-12-23
139435,2848,123924,12663,2020-12-24
140250,2871,125212,12167,2020-12-25
140996,2883,126651,11462,2020-12-26
141355,2891,127404,11060,2020-12-27
141924,2909,127813,11202,2020-12-28
142851,2934,128501,11416,2020-12-29
143841,2960,129539,11342,2020-12-30
144818,2985,130643,11190,2020-12-31
145258,3004,131701,10553,2021-01-01
145694,3020,132342,10332,2021-01-02
145873,3037,133247,9589,2021-01-03
146309,3054,134021,9234,2021-01-04
146921,3070,134751,9100,2021-01-05
147871,3088,135911,8872,2021-01-06
148294,3106,136800,8388,2021-01-07
148669,3122,137416,8131,2021-01-08
149093,3130,138103,7860,2021-01-09
149391,3139,138440,7812,2021-01-10
149662,3156,138865,7641,2021-01-11
150138,3176,139427,7535,2021-01-12
150946,3193,140217,7536,2021-01-13
151687,3211,140983,7493,2021-01-14
152263,3228,141975,7060,2021-01-15
152640,3245,142669,6726,2021-01-16
152854,3250,143150,6454,2021-01-17
153112,3267,143330,6515,2021-01-18
153506,3282,143766,6458,2021-01-19
154118,3299,144356,6463,2021-01-20
154788,3315,145168,6305,2021-01-21
155302,3332,145831,6139,2021-01-22
155937,3347,146406,6184,2021-01-23
156202,3361,146948,5893,2021-01-24
156426,3368,147178,5880,2021-01-25
156972,3381,147380,6211,2021-01-26
157626,3396,147864,6366,2021-01-27
158309,3413,148432,6464,2021-01-28
158860,3424,149026,6410,2021-01-29
159513,3434,149562,6517,2021-01-30
159804,3438,150090,6276,2021-01-31
160086,3446,150502,6138,2021-02-01
160725,3462,150720,6543,2021-02-02
